# GP, 17 April 2026
# Launders et al.
# arXiv:2604.16600
9.696E-02	2.266E+05	1.021E+00
1.031E-01	2.657E+05	1.020E+00
1.097E-01	3.104E+05	1.019E+00
1.167E-01	3.614E+05	1.019E+00
1.242E-01	4.194E+05	1.019E+00
1.321E-01	4.851E+05	1.018E+00
1.405E-01	5.595E+05	1.018E+00
1.495E-01	6.434E+05	1.018E+00
1.590E-01	7.376E+05	1.017E+00
1.691E-01	8.433E+05	1.017E+00
1.799E-01	9.615E+05	1.017E+00
1.914E-01	1.093E+06	1.017E+00
2.036E-01	1.240E+06	1.017E+00
2.166E-01	1.402E+06	1.017E+00
2.304E-01	1.582E+06	1.016E+00
2.451E-01	1.780E+06	1.016E+00
2.607E-01	1.998E+06	1.016E+00
2.773E-01	2.238E+06	1.016E+00
2.950E-01	2.500E+06	1.016E+00
3.138E-01	2.786E+06	1.016E+00
3.338E-01	3.097E+06	1.016E+00
3.551E-01	3.435E+06	1.016E+00
3.777E-01	3.802E+06	1.015E+00
4.018E-01	4.198E+06	1.015E+00
4.274E-01	4.625E+06	1.015E+00
4.547E-01	5.085E+06	1.015E+00
4.837E-01	5.578E+06	1.015E+00
5.145E-01	6.105E+06	1.015E+00
5.473E-01	6.669E+06	1.015E+00
5.822E-01	7.269E+06	1.014E+00
6.194E-01	7.907E+06	1.014E+00
6.589E-01	8.585E+06	1.014E+00
7.009E-01	9.302E+06	1.014E+00
7.456E-01	1.006E+07	1.014E+00
7.931E-01	1.086E+07	1.014E+00
8.437E-01	1.170E+07	1.015E+00
8.975E-01	1.258E+07	1.015E+00
9.547E-01	1.350E+07	1.015E+00
1.016E+00	1.446E+07	1.015E+00
1.080E+00	1.547E+07	1.015E+00
1.149E+00	1.651E+07	1.016E+00
1.222E+00	1.759E+07	1.016E+00
1.300E+00	1.871E+07	1.017E+00
1.383E+00	1.985E+07	1.017E+00
1.472E+00	2.103E+07	1.018E+00
1.565E+00	2.222E+07	1.018E+00
1.665E+00	2.343E+07	1.019E+00
1.771E+00	2.463E+07	1.019E+00
1.884E+00	2.584E+07	1.020E+00
2.005E+00	2.702E+07	1.020E+00
2.132E+00	2.817E+07	1.021E+00
2.268E+00	2.928E+07	1.022E+00
2.413E+00	3.032E+07	1.022E+00
2.567E+00	3.130E+07	1.023E+00
2.730E+00	3.218E+07	1.023E+00
2.905E+00	3.296E+07	1.024E+00
3.090E+00	3.363E+07	1.024E+00
3.287E+00	3.418E+07	1.024E+00
3.496E+00	3.460E+07	1.025E+00
3.719E+00	3.488E+07	1.025E+00
3.957E+00	3.502E+07	1.026E+00
4.209E+00	3.502E+07	1.026E+00
4.477E+00	3.488E+07	1.026E+00
4.763E+00	3.461E+07	1.027E+00
5.066E+00	3.420E+07	1.027E+00
5.389E+00	3.368E+07	1.027E+00
5.733E+00	3.304E+07	1.027E+00
6.099E+00	3.230E+07	1.028E+00
6.488E+00	3.146E+07	1.028E+00
6.901E+00	3.055E+07	1.028E+00
7.341E+00	2.957E+07	1.028E+00
7.809E+00	2.853E+07	1.029E+00
8.307E+00	2.745E+07	1.029E+00
8.837E+00	2.633E+07	1.029E+00
9.401E+00	2.519E+07	1.029E+00
1.000E+01	2.404E+07	1.029E+00
